年份,轮次,处理,Block,重复,干重(g)
2016,第一轮牧后,中牧（6天）,G8,3,26.94
2016,第一轮牧后,中牧（6天）,G8,3,48.82
2016,第一轮牧后,中牧（6天）,G8,3,0.05
2016,第一轮牧后,中牧（6天）,G8,3,9.83
2016,第一轮牧后,中牧（6天）,G8,3,
2016,第一轮牧后,中牧（6天）,G8,3,0.21
2016,第一轮牧后,中牧（6天）,G8,4,15.68
2016,第一轮牧后,中牧（6天）,G8,4,68.15
2016,第一轮牧后,中牧（6天）,G8,4,0.5
2016,第一轮牧后,中牧（6天）,G8,4,3.43
2016,第一轮牧后,中牧（6天）,G8,4,
2016,第一轮牧后,中牧（6天）,G8,4,0.04
2016,第一轮牧后,中牧（6天）,G8,4,
2016,第一轮牧后,中牧（6天）,G8,5,34.5
2016,第一轮牧后,中牧（6天）,G8,5,36.77
2016,第一轮牧后,中牧（6天）,G8,5,3.37
2016,第一轮牧后,中牧（6天）,G8,5,0.99
2016,第一轮牧后,中牧（6天）,G8,5,0.15
2016,第一轮牧后,中牧（6天）,G8,5,1.22
2016,第一轮牧后,中牧（6天）,G8,5,0.07
2016,第一轮牧后,中牧（6天）,G8,5,0.27
2016,第一轮牧后,中牧（6天）,G11,1,6.99
2016,第一轮牧后,中牧（6天）,G11,1,74.96
2016,第一轮牧后,中牧（6天）,G11,1,3.09
2016,第一轮牧后,中牧（6天）,G11,1,0.01
2016,第一轮牧后,中牧（6天）,G11,1,
2016,第一轮牧后,中牧（6天）,G11,1,0.02
2016,第一轮牧后,中牧（6天）,G11,2,8.39
2016,第一轮牧后,中牧（6天）,G11,2,56.97
2016,第一轮牧后,中牧（6天）,G11,2,4.93
2016,第一轮牧后,中牧（6天）,G11,2,0.19
2016,第一轮牧后,中牧（6天）,G11,2,0.11
2016,第一轮牧后,中牧（6天）,G11,2,2.92
2016,第一轮牧后,中牧（6天）,G11,2,
2016,第一轮牧后,中牧（6天）,G11,3,3.58
2016,第一轮牧后,中牧（6天）,G11,3,68.81
2016,第一轮牧后,中牧（6天）,G11,3,10.81
2016,第一轮牧后,中牧（6天）,G11,3,0.36
2016,第一轮牧后,中牧（6天）,G11,3,
2016,第一轮牧后,中牧（6天）,G11,3,0.08
2016,第一轮牧后,中牧（6天）,G11,3,
2016,第一轮牧后,中牧（6天）,G11,4,9.27
2016,第一轮牧后,中牧（6天）,G11,4,47.52
2016,第一轮牧后,中牧（6天）,G11,4,3.76
2016,第一轮牧后,中牧（6天）,G11,4,0.07
2016,第一轮牧后,中牧（6天）,G11,4,
2016,第一轮牧后,中牧（6天）,G11,4,0.36
2016,第一轮牧后,中牧（6天）,G11,4,0.81
2016,第一轮牧后,中牧（6天）,G11,4,
2016,第一轮牧后,中牧（6天）,G11,5,13.11
2016,第一轮牧后,中牧（6天）,G11,5,81.2
2016,第一轮牧后,中牧（6天）,G11,5,1.81
2016,第一轮牧后,中牧（6天）,G11,5,0.07
2016,第一轮牧后,中牧（6天）,G11,5,
2016,第一轮牧后,中牧（6天）,G11,5,0.34
2016,第一轮牧后,中牧（6天）,G11,5,0.1
2016,第一轮牧后,中牧（6天）,G16,1,5
2016,第一轮牧后,中牧（6天）,G16,1,77.5
2016,第一轮牧后,中牧（6天）,G16,1,1.57
2016,第一轮牧后,中牧（6天）,G16,1,1.12
2016,第一轮牧后,中牧（6天）,G16,1,0.61
2016,第一轮牧后,中牧（6天）,G16,1,0.2
2016,第一轮牧后,中牧（6天）,G16,2,12.69
2016,第一轮牧后,中牧（6天）,G16,2,74.04
2016,第一轮牧后,中牧（6天）,G16,2,2.53
2016,第一轮牧后,中牧（6天）,G16,2,0.65
2016,第一轮牧后,中牧（6天）,G16,2,0.92
2016,第一轮牧后,中牧（6天）,G16,2,0.26
2016,第一轮牧后,中牧（6天）,G16,2,0.54
2016,第一轮牧后,中牧（6天）,G16,2,0.11
2016,第一轮牧后,中牧（6天）,G16,3,4.41
2016,第一轮牧后,中牧（6天）,G16,3,68.12
2016,第一轮牧后,中牧（6天）,G16,3,3.1
2016,第一轮牧后,中牧（6天）,G16,3,0.36
2016,第一轮牧后,中牧（6天）,G16,3,0.12
2016,第一轮牧后,中牧（6天）,G16,4,1.24
2016,第一轮牧后,中牧（6天）,G16,4,117.44
2016,第一轮牧后,中牧（6天）,G16,4,1.18
2016,第一轮牧后,中牧（6天）,G16,4,0.89
2016,第一轮牧后,中牧（6天）,G16,4,0.9
2016,第一轮牧后,中牧（6天）,G16,4,0.22
2016,第一轮牧后,中牧（6天）,G16,4,0.31
2016,第一轮牧后,中牧（6天）,G16,4,0.81
2016,第一轮牧后,中牧（6天）,G16,5,3.74
2016,第一轮牧后,中牧（6天）,G16,5,88.85
2016,第一轮牧后,中牧（6天）,G16,5,1.17
2016,第一轮牧后,中牧（6天）,G16,5,0.66
2016,第一轮牧后,中牧（6天）,G16,5,1.55
2016,第一轮牧后,中牧（6天）,G16,5,0.22
2016,第一轮牧后,中牧（6天）,G16,5,
2016,第一轮牧后,中牧（6天）,G16,5,
2016,第一轮牧后,重牧（12天）,G9,1,3.17
2016,第一轮牧后,重牧（12天）,G9,1,118.79
2016,第一轮牧后,重牧（12天）,G9,1,0.73
2016,第一轮牧后,重牧（12天）,G9,1,2.63
2016,第一轮牧后,重牧（12天）,G9,1,0.13
2016,第一轮牧后,重牧（12天）,G9,1,0.16
2016,第一轮牧后,重牧（12天）,G9,1,
2016,第一轮牧后,重牧（12天）,G9,1,0.09
2016,第一轮牧后,重牧（12天）,G9,2,7.16
2016,第一轮牧后,重牧（12天）,G9,2,96.76
2016,第一轮牧后,重牧（12天）,G9,2,0.65
2016,第一轮牧后,重牧（12天）,G9,2,0.1
2016,第一轮牧后,重牧（12天）,G9,3,8.64
2016,第一轮牧后,重牧（12天）,G9,3,61.43
2016,第一轮牧后,重牧（12天）,G9,3,0.33
2016,第一轮牧后,重牧（12天）,G9,3,1.89
2016,第一轮牧后,重牧（12天）,G9,3,0.09
2016,第一轮牧后,重牧（12天）,G9,3,1.69
2016,第一轮牧后,重牧（12天）,G9,3,0.23
2016,第一轮牧后,重牧（12天）,G9,4,90.32
2016,第一轮牧后,重牧（12天）,G9,4,0.08
2016,第一轮牧后,重牧（12天）,G9,4,1.27
2016,第一轮牧后,重牧（12天）,G9,4,0.04
2016,第一轮牧后,重牧（12天）,G9,4,
2016,第一轮牧后,重牧（12天）,G9,4,
2016,第一轮牧后,重牧（12天）,G9,5,21.58
2016,第一轮牧后,重牧（12天）,G9,5,34.14
2016,第一轮牧后,重牧（12天）,G9,5,5.92
2016,第一轮牧后,重牧（12天）,G9,5,0.09
2016,第一轮牧后,重牧（12天）,G9,5,
2016,第一轮牧后,重牧（12天）,G9,5,
2016,第一轮牧后,重牧（12天）,G13,1,14.44
2016,第一轮牧后,重牧（12天）,G13,1,97
2016,第一轮牧后,重牧（12天）,G13,1,0.27
2016,第一轮牧后,重牧（12天）,G13,1,3.53
2016,第一轮牧后,重牧（12天）,G13,1,0.05
2016,第一轮牧后,重牧（12天）,G13,1,0.24
2016,第一轮牧后,重牧（12天）,G13,1,
2016,第一轮牧后,重牧（12天）,G13,1,
2016,第一轮牧后,重牧（12天）,G13,2,14.69
2016,第一轮牧后,重牧（12天）,G13,2,54.31
2016,第一轮牧后,重牧（12天）,G13,2,0.1
2016,第一轮牧后,重牧（12天）,G13,2,5.32
2016,第一轮牧后,重牧（12天）,G13,2,0.15
2016,第一轮牧后,重牧（12天）,G13,2,
2016,第一轮牧后,重牧（12天）,G13,2,0.29
2016,第一轮牧后,重牧（12天）,G13,2,0.72
2016,第一轮牧后,重牧（12天）,G13,2,
2016,第一轮牧后,重牧（12天）,G13,3,8.13
2016,第一轮牧后,重牧（12天）,G13,3,54.2
2016,第一轮牧后,重牧（12天）,G13,3,
2016,第一轮牧后,重牧（12天）,G13,3,4.53
2016,第一轮牧后,重牧（12天）,G13,3,
2016,第一轮牧后,重牧（12天）,G13,4,3.86
2016,第一轮牧后,重牧（12天）,G13,4,90.68
2016,第一轮牧后,重牧（12天）,G13,4,0.42
2016,第一轮牧后,重牧（12天）,G13,4,6.72
2016,第一轮牧后,重牧（12天）,G13,4,0.2
2016,第一轮牧后,重牧（12天）,G13,4,
2016,第一轮牧后,重牧（12天）,G13,5,6.49
2016,第一轮牧后,重牧（12天）,G13,5,51.22
2016,第一轮牧后,重牧（12天）,G13,5,0.65
2016,第一轮牧后,重牧（12天）,G13,5,6.64
2016,第一轮牧后,重牧（12天）,G13,5,0.04
2016,第一轮牧后,重牧（12天）,G13,5,
2016,第一轮牧后,重牧（12天）,G13,5,0.17
2016,第一轮牧后,重牧（12天）,G13,5,0.63
2016,第一轮牧后,重牧（12天）,G20,1,5.98
2016,第一轮牧后,重牧（12天）,G20,1,115.87
2016,第一轮牧后,重牧（12天）,G20,1,0.75
2016,第一轮牧后,重牧（12天）,G20,1,0.06
2016,第一轮牧后,重牧（12天）,G20,1,0.93
2016,第一轮牧后,重牧（12天）,G20,1,0.11
2016,第一轮牧后,重牧（12天）,G20,2,6.2
2016,第一轮牧后,重牧（12天）,G20,2,75.3
2016,第一轮牧后,重牧（12天）,G20,2,12.75
2016,第一轮牧后,重牧（12天）,G20,2,1.22
2016,第一轮牧后,重牧（12天）,G20,2,1.02
2016,第一轮牧后,重牧（12天）,G20,2,0.08
2016,第一轮牧后,重牧（12天）,G20,2,0.65
2016,第一轮牧后,重牧（12天）,G20,3,5.63
2016,第一轮牧后,重牧（12天）,G20,3,110.66
2016,第一轮牧后,重牧（12天）,G20,3,2.41
2016,第一轮牧后,重牧（12天）,G20,3,0.11
2016,第一轮牧后,重牧（12天）,G20,3,0.52
2016,第一轮牧后,重牧（12天）,G20,3,0.08
2016,第一轮牧后,重牧（12天）,G20,4,7.6
2016,第一轮牧后,重牧（12天）,G20,4,92.91
2016,第一轮牧后,重牧（12天）,G20,4,4.24
2016,第一轮牧后,重牧（12天）,G20,4,0.42
2016,第一轮牧后,重牧（12天）,G20,4,0.1
2016,第一轮牧后,重牧（12天）,G20,4,0.07
2016,第一轮牧后,重牧（12天）,G20,5,10.63
2016,第一轮牧后,重牧（12天）,G20,5,58.61
2016,第一轮牧后,重牧（12天）,G20,5,5.12
2016,第一轮牧后,重牧（12天）,G20,5,0.24
2016,第一轮牧后,重牧（12天）,G20,5,
2016,第一轮牧后,无牧（0天）,G17,1,60.37
2016,第一轮牧后,无牧（0天）,G17,1,28.28
2016,第一轮牧后,无牧（0天）,G17,1,2.84
2016,第一轮牧后,无牧（0天）,G17,1,6.05
2016,第一轮牧后,无牧（0天）,G17,1,3.33
2016,第一轮牧后,无牧（0天）,G17,1,0.01
2016,第一轮牧后,无牧（0天）,G17,2,32.38
2016,第一轮牧后,无牧（0天）,G17,2,27.52
2016,第一轮牧后,无牧（0天）,G17,2,6.2
2016,第一轮牧后,无牧（0天）,G17,2,8.22
2016,第一轮牧后,无牧（0天）,G17,3,41.96
2016,第一轮牧后,无牧（0天）,G17,3,56.34
2016,第一轮牧后,无牧（0天）,G17,3,1.91
2016,第一轮牧后,无牧（0天）,G17,3,5.52
2016,第一轮牧后,无牧（0天）,G17,3,6.58
2016,第一轮牧后,无牧（0天）,G17,3,0.44
2016,第一轮牧后,无牧（0天）,G17,4,96.07
2016,第一轮牧后,无牧（0天）,G17,4,7.66
2016,第一轮牧后,无牧（0天）,G17,4,7.18
2016,第一轮牧后,无牧（0天）,G17,4,0.37
2016,第一轮牧后,无牧（0天）,G17,4,3.24
2016,第一轮牧后,无牧（0天）,G17,5,68.89
2016,第一轮牧后,无牧（0天）,G17,5,11.24
2016,第一轮牧后,无牧（0天）,G17,5,5.72
2016,第一轮牧后,无牧（0天）,G17,5,1.16
2016,第一轮牧后,无牧（0天）,G17,5,1.44
2016,第一轮牧后,无牧（0天）,G17,5,8.85
2016,第一轮牧后,无牧（0天）,G19,1,16.42
2016,第一轮牧后,无牧（0天）,G19,1,56.29
2016,第一轮牧后,无牧（0天）,G19,1,6.74
2016,第一轮牧后,无牧（0天）,G19,1,3.42
2016,第一轮牧后,无牧（0天）,G19,1,0.51
2016,第一轮牧后,无牧（0天）,G19,1,0.21
2016,第一轮牧后,无牧（0天）,G19,2,16.21
2016,第一轮牧后,无牧（0天）,G19,2,41.68
2016,第一轮牧后,无牧（0天）,G19,2,2
2016,第一轮牧后,无牧（0天）,G19,2,7.94
2016,第一轮牧后,无牧（0天）,G19,2,20.53
2016,第一轮牧后,无牧（0天）,G19,2,0.58
2016,第一轮牧后,无牧（0天）,G19,3,18.2
2016,第一轮牧后,无牧（0天）,G19,3,69.51
2016,第一轮牧后,无牧（0天）,G19,3,1.99
2016,第一轮牧后,无牧（0天）,G19,3,3.99
2016,第一轮牧后,无牧（0天）,G19,3,1.54
2016,第一轮牧后,无牧（0天）,G19,4,11.23
2016,第一轮牧后,无牧（0天）,G19,4,64.96
2016,第一轮牧后,无牧（0天）,G19,4,1.5
2016,第一轮牧后,无牧（0天）,G19,4,7.81
2016,第一轮牧后,无牧（0天）,G19,4,13.2
2016,第一轮牧后,无牧（0天）,G19,4,0.08
2016,第一轮牧后,无牧（0天）,G19,4,0.01
2016,第一轮牧后,无牧（0天）,G19,5,34.19
2016,第一轮牧后,无牧（0天）,G19,5,50.78
2016,第一轮牧后,无牧（0天）,G19,5,5.56
2016,第一轮牧后,无牧（0天）,G19,5,13.29
2016,第一轮牧后,无牧（0天）,G19,5,11.95
2016,第一轮牧后,无牧（0天）,G19,5,0.05
2016,第一轮牧后,无牧（0天）,G19,5,1.07
2016,第一轮牧后,无牧（0天）,G21,1,33.43
2016,第一轮牧后,无牧（0天）,G21,1,34.53
2016,第一轮牧后,无牧（0天）,G21,1,23.28
2016,第一轮牧后,无牧（0天）,G21,1,4.88
2016,第一轮牧后,无牧（0天）,G21,1,19.33
2016,第一轮牧后,无牧（0天）,G21,1,5.44
2016,第一轮牧后,无牧（0天）,G21,2,10.02
2016,第一轮牧后,无牧（0天）,G21,2,46.47
2016,第一轮牧后,无牧（0天）,G21,2,12.39
2016,第一轮牧后,无牧（0天）,G21,2,1.67
2016,第一轮牧后,无牧（0天）,G21,2,6.23
2016,第一轮牧后,无牧（0天）,G21,2,0.05
2016,第一轮牧后,无牧（0天）,G21,2,2.2
2016,第一轮牧后,无牧（0天）,G21,3,44.13
2016,第一轮牧后,无牧（0天）,G21,3,23.88
2016,第一轮牧后,无牧（0天）,G21,3,9.22
2016,第一轮牧后,无牧（0天）,G21,3,6.1
2016,第一轮牧后,无牧（0天）,G21,3,0.63
2016,第一轮牧后,无牧（0天）,G21,3,0.13
2016,第一轮牧后,无牧（0天）,G21,3,1.51
2016,第一轮牧后,无牧（0天）,G21,4,50.25
2016,第一轮牧后,无牧（0天）,G21,4,8.62
2016,第一轮牧后,无牧（0天）,G21,4,35.52
2016,第一轮牧后,无牧（0天）,G21,4,7.62
2016,第一轮牧后,无牧（0天）,G21,4,0.01
2016,第一轮牧后,无牧（0天）,G21,5,42.32
2016,第一轮牧后,无牧（0天）,G21,5,18.2
2016,第一轮牧后,无牧（0天）,G21,5,12.88
2016,第一轮牧后,无牧（0天）,G21,5,3.4
2016,第一轮牧后,无牧（0天）,G21,5,15.09
2016,第一轮牧后,无牧（0天）,G21,5,0.29
2016,第一轮牧后,无牧（0天）,G21,5,0.41
2016,第二轮牧后,轻牧（3天）,G6,1,5.92
2016,第二轮牧后,轻牧（3天）,G6,1,139.28
2016,第二轮牧后,轻牧（3天）,G6,1,4.16
2016,第二轮牧后,轻牧（3天）,G6,1,0.32
2016,第二轮牧后,轻牧（3天）,G6,1,0.08
2016,第二轮牧后,轻牧（3天）,G6,1,
2016,第二轮牧后,轻牧（3天）,G6,1,2.13
2016,第二轮牧后,轻牧（3天）,G6,2,5.53
2016,第二轮牧后,轻牧（3天）,G6,2,75.36
2016,第二轮牧后,轻牧（3天）,G6,2,7.1
2016,第二轮牧后,轻牧（3天）,G6,2,0.68
2016,第二轮牧后,轻牧（3天）,G6,2,9.72
2016,第二轮牧后,轻牧（3天）,G6,2,0.14
2016,第二轮牧后,轻牧（3天）,G6,2,
2016,第二轮牧后,轻牧（3天）,G6,3,4.85
2016,第二轮牧后,轻牧（3天）,G6,3,119.67
2016,第二轮牧后,轻牧（3天）,G6,3,0.82
2016,第二轮牧后,轻牧（3天）,G6,3,0.13
2016,第二轮牧后,轻牧（3天）,G6,3,0.07
2016,第二轮牧后,轻牧（3天）,G6,3,0.49
2016,第二轮牧后,轻牧（3天）,G6,3,0.7
2016,第二轮牧后,轻牧（3天）,G6,3,0.22
2016,第二轮牧后,轻牧（3天）,G6,4,46.99
2016,第二轮牧后,轻牧（3天）,G6,4,92.36
2016,第二轮牧后,轻牧（3天）,G6,4,6.57
2016,第二轮牧后,轻牧（3天）,G6,4,1.3
2016,第二轮牧后,轻牧（3天）,G6,4,0.3
2016,第二轮牧后,轻牧（3天）,G6,4,0.62
2016,第二轮牧后,轻牧（3天）,G6,4,0.45
2016,第二轮牧后,轻牧（3天）,G6,5,47.21
2016,第二轮牧后,轻牧（3天）,G6,5,35.36
2016,第二轮牧后,轻牧（3天）,G6,5,1.35
2016,第二轮牧后,轻牧（3天）,G6,5,7
2016,第二轮牧后,轻牧（3天）,G6,5,30.41
2016,第二轮牧后,轻牧（3天）,G6,5,0.34
2016,第二轮牧后,轻牧（3天）,G6,5,0.15
2016,第二轮牧后,轻牧（3天）,G12,1,88.28
2016,第二轮牧后,轻牧（3天）,G12,1,30.13
2016,第二轮牧后,轻牧（3天）,G12,1,1.69
2016,第二轮牧后,轻牧（3天）,G12,1,17.19
2016,第二轮牧后,轻牧（3天）,G12,2,94.04
2016,第二轮牧后,轻牧（3天）,G12,2,33.35
2016,第二轮牧后,轻牧（3天）,G12,2,
2016,第二轮牧后,轻牧（3天）,G12,2,21.28
2016,第二轮牧后,轻牧（3天）,G12,2,4.28
2016,第二轮牧后,轻牧（3天）,G12,2,1.03
2016,第二轮牧后,轻牧（3天）,G12,3,54.22
2016,第二轮牧后,轻牧（3天）,G12,3,57.37
2016,第二轮牧后,轻牧（3天）,G12,3,0.99
2016,第二轮牧后,轻牧（3天）,G12,3,0.48
2016,第二轮牧后,轻牧（3天）,G12,3,0.03
2016,第二轮牧后,轻牧（3天）,G12,4,25.07
2016,第二轮牧后,轻牧（3天）,G12,4,87.07
2016,第二轮牧后,轻牧（3天）,G12,4,1.09
2016,第二轮牧后,轻牧（3天）,G12,4,10.55
2016,第二轮牧后,轻牧（3天）,G12,4,1.56
2016,第二轮牧后,轻牧（3天）,G12,4,0.11
2016,第二轮牧后,轻牧（3天）,G12,4,
2016,第二轮牧后,轻牧（3天）,G12,5,52.3
2016,第二轮牧后,轻牧（3天）,G12,5,66.94
2016,第二轮牧后,轻牧（3天）,G12,5,0.15
2016,第二轮牧后,轻牧（3天）,G12,5,1.04
2016,第二轮牧后,轻牧（3天）,G12,5,1.2
2016,第二轮牧后,轻牧（3天）,G12,5,
2016,第二轮牧后,轻牧（3天）,G12,5,
2016,第二轮牧后,轻牧（3天）,G18,1,26.5
2016,第二轮牧后,轻牧（3天）,G18,1,43.15
2016,第二轮牧后,轻牧（3天）,G18,1,0.08
2016,第二轮牧后,轻牧（3天）,G18,1,5.4
2016,第二轮牧后,轻牧（3天）,G18,1,38.73
2016,第二轮牧后,轻牧（3天）,G18,1,0.16
2016,第二轮牧后,轻牧（3天）,G18,2,26.2
2016,第二轮牧后,轻牧（3天）,G18,2,53.14
2016,第二轮牧后,轻牧（3天）,G18,2,4.32
2016,第二轮牧后,轻牧（3天）,G18,2,3.19
2016,第二轮牧后,轻牧（3天）,G18,2,0.95
2016,第二轮牧后,轻牧（3天）,G18,2,0.56
2016,第二轮牧后,轻牧（3天）,G18,2,0.43
2016,第二轮牧后,轻牧（3天）,G18,2,
2016,第二轮牧后,轻牧（3天）,G18,3,66.2
2016,第二轮牧后,轻牧（3天）,G18,3,40.28
2016,第二轮牧后,轻牧（3天）,G18,3,5.14
2016,第二轮牧后,轻牧（3天）,G18,3,1.98
2016,第二轮牧后,轻牧（3天）,G18,3,0.18
2016,第二轮牧后,轻牧（3天）,G18,4,78.5
2016,第二轮牧后,轻牧（3天）,G18,4,39.64
2016,第二轮牧后,轻牧（3天）,G18,4,15.5
2016,第二轮牧后,轻牧（3天）,G18,4,2.15
2016,第二轮牧后,轻牧（3天）,G18,4,0.07
2016,第二轮牧后,轻牧（3天）,G18,5,57.71
2016,第二轮牧后,轻牧（3天）,G18,5,40.89
2016,第二轮牧后,轻牧（3天）,G18,5,3.19
2016,第二轮牧后,轻牧（3天）,G18,5,0.22
2016,第二轮牧后,轻牧（3天）,G18,5,
2016,第二轮牧后,轻牧（3天）,G18,5,0.43
2016,第二轮牧后,中牧（6天）,G8,1,31.71
2016,第二轮牧后,中牧（6天）,G8,1,100.43
2016,第二轮牧后,中牧（6天）,G8,1,6.85
2016,第二轮牧后,中牧（6天）,G8,1,0.06
2016,第二轮牧后,中牧（6天）,G8,1,1.5
2016,第二轮牧后,中牧（6天）,G8,1,1.8
2016,第二轮牧后,中牧（6天）,G8,1,0.66
2016,第二轮牧后,中牧（6天）,G8,1,
2016,第二轮牧后,中牧（6天）,G8,1,1.58
2016,第二轮牧后,中牧（6天）,G8,1,
2016,第二轮牧后,中牧（6天）,G8,2,75.19
2016,第二轮牧后,中牧（6天）,G8,2,56.93
2016,第二轮牧后,中牧（6天）,G8,2,6.51
2016,第二轮牧后,中牧（6天）,G8,2,0.92
2016,第二轮牧后,中牧（6天）,G8,2,1.52
2016,第二轮牧后,中牧（6天）,G8,2,
2016,第二轮牧后,中牧（6天）,G8,3,83.15
2016,第二轮牧后,中牧（6天）,G8,3,79.6
2016,第二轮牧后,中牧（6天）,G8,3,7.12
2016,第二轮牧后,中牧（6天）,G8,3,0.65
2016,第二轮牧后,中牧（6天）,G8,3,12.01
2016,第二轮牧后,中牧（6天）,G8,3,0.09
2016,第二轮牧后,中牧（6天）,G8,3,0.24
2016,第二轮牧后,中牧（6天）,G8,4,97.57
2016,第二轮牧后,中牧（6天）,G8,4,46.02
2016,第二轮牧后,中牧（6天）,G8,4,6.98
2016,第二轮牧后,中牧（6天）,G8,4,0.12
2016,第二轮牧后,中牧（6天）,G8,4,
2016,第二轮牧后,中牧（6天）,G8,4,0.6
2016,第二轮牧后,中牧（6天）,G8,4,
2016,第二轮牧后,中牧（6天）,G8,5,99.25
2016,第二轮牧后,中牧（6天）,G8,5,67.7
2016,第二轮牧后,中牧（6天）,G8,5,2.28
2016,第二轮牧后,中牧（6天）,G8,5,0.62
2016,第二轮牧后,中牧（6天）,G8,5,18.18
2016,第二轮牧后,中牧（6天）,G8,5,
2016,第二轮牧后,中牧（6天）,G11,1,7.7
2016,第二轮牧后,中牧（6天）,G11,1,143.07
2016,第二轮牧后,中牧（6天）,G11,1,10.39
2016,第二轮牧后,中牧（6天）,G11,1,0.17
2016,第二轮牧后,中牧（6天）,G11,1,0.07
2016,第二轮牧后,中牧（6天）,G11,1,0.28
2016,第二轮牧后,中牧（6天）,G11,1,
2016,第二轮牧后,中牧（6天）,G11,1,
2016,第二轮牧后,中牧（6天）,G11,2,9.77
2016,第二轮牧后,中牧（6天）,G11,2,128.53
2016,第二轮牧后,中牧（6天）,G11,2,7.06
2016,第二轮牧后,中牧（6天）,G11,2,0.56
2016,第二轮牧后,中牧（6天）,G11,2,
2016,第二轮牧后,中牧（6天）,G11,2,1.88
2016,第二轮牧后,中牧（6天）,G11,2,
2016,第二轮牧后,中牧（6天）,G11,3,9.05
2016,第二轮牧后,中牧（6天）,G11,3,106.5
2016,第二轮牧后,中牧（6天）,G11,3,15.64
2016,第二轮牧后,中牧（6天）,G11,3,0.05
2016,第二轮牧后,中牧（6天）,G11,3,
2016,第二轮牧后,中牧（6天）,G11,4,6.94
2016,第二轮牧后,中牧（6天）,G11,4,63.59
2016,第二轮牧后,中牧（6天）,G11,4,9.06
2016,第二轮牧后,中牧（6天）,G11,4,0.71
2016,第二轮牧后,中牧（6天）,G11,4,0.11
2016,第二轮牧后,中牧（6天）,G11,4,17.85
2016,第二轮牧后,中牧（6天）,G11,4,
2016,第二轮牧后,中牧（6天）,G11,4,
2016,第二轮牧后,中牧（6天）,G11,4,0.02
2016,第二轮牧后,中牧（6天）,G11,5,23.03
